number,street,unit,city,postcode,lon,lat
1003,JONES ST,,BERKELEY,94710,-122.2964788,37.8762091
1461,9TH ST,,BERKELEY,94710,-122.2966308,37.8766758
1481,9TH ST,,BERKELEY,94710,-122.2965681,37.876479
1460,10TH ST,,BERKELEY,94710,-122.2962263,37.8768588
1451,9TH ST,,BERKELEY,94710,-122.296666,37.8767721
1000,PAGE ST,,BERKELEY,94710,-122.2968707,37.8769228
1044,PAGE ST,,BERKELEY,94710,-122.2961359,37.8770661
1007,JONES ST,,BERKELEY,94710,-122.2963318,37.8762367
1010,PAGE ST,,BERKELEY,94710,-122.2967241,37.8769518
1020,PAGE ST,,BERKELEY,94710,-122.2965741,37.8769798
1028,PAGE ST,,BERKELEY,94710,-122.2964318,37.8770084
971,JONES ST,,BERKELEY,94710,-122.2974943,37.8760582
1451,8TH ST,,BERKELEY,94710,-122.2977243,37.876289
1480,9TH ST,,BERKELEY,94710,-122.2972778,37.8763408
999,JONES ST,,BERKELEY,94710,-122.2970393,37.8760934
1455,8TH ST,,BERKELEY,94710,-122.2976825,37.8761712
979,JONES ST,,BERKELEY,94710,-122.297332,37.8760396
963,JONES ST,,BERKELEY,94710,-122.2976114,37.8759269
1490,9TH ST,,BERKELEY,94710,-122.2972466,37.8762448
1450,9TH ST,,BERKELEY,94710,-122.297373,37.8766298
1441,8TH ST,,BERKELEY,94710,-122.2977627,37.8764069
1470,9TH ST,,BERKELEY,94710,-122.2973111,37.8764378
1439,8TH ST,,BERKELEY,94710,-122.2978022,37.8765265
986,PAGE ST,,BERKELEY,94710,-122.2974246,37.87681
962,PAGE ST,,BERKELEY,94710,-122.2978674,37.8767232
987,JONES ST,,BERKELEY,94710,-122.297183,37.8760672
1440,9TH ST,,BERKELEY,94710,-122.2972818,37.8768375
978,PAGE ST,,BERKELEY,94710,-122.2975729,37.8767806
970,PAGE ST,,BERKELEY,94710,-122.2977186,37.876753
961,JONES ST,,BERKELEY,94710,-122.2977706,37.8759484
1460,9TH ST,,BERKELEY,94710,-122.2973415,37.8765348
958,PAGE ST,,BERKELEY,94710,-122.2980128,37.8766946
931,JONES ST,,BERKELEY,94710,-122.2984443,37.8758176
940,PAGE ST,,BERKELEY,94710,-122.2985138,37.8765623
,PAGE ST,,BERKELEY,94710,-122.2987383,37.8765412
1451,7TH ST,,BERKELEY,94710,-122.298644,37.8761971
920,PAGE ST,,BERKELEY,94710,-122.2988328,37.8765255
903,JONES ST,,BERKELEY,94710,-122.2988976,37.8757259
1442,8TH ST,,BERKELEY,94710,-122.2983753,37.8765933
912,PAGE ST,,BERKELEY,94710,-122.2989843,37.8764971
930,PAGE ST,,BERKELEY,94710,-122.2986508,37.8765369
902,PAGE ST,,BERKELEY,94710,-122.2991242,37.8764685
911,JONES ST,,BERKELEY,94710,-122.2987586,37.8757538
921,JONES ST,,BERKELEY,94710,-122.2986034,37.8757863
941,JONES ST,,BERKELEY,94710,-122.298299,37.8758741
1464,8TH ST,,BERKELEY,94710,-122.2981539,37.8759031
861,JONES ST,,BERKELEY,94710,-122.2997495,37.8755522
1466,7TH ST,,BERKELEY,94710,-122.2995274,37.8761984
891,JONES ST,,BERKELEY,94710,-122.2992363,37.8755882
851,JONES ST,,BERKELEY,94710,-122.2998834,37.8755268
871,JONES ST,,BERKELEY,94710,-122.2996156,37.8755807
1474,7TH ST,,BERKELEY,94710,-122.2994626,37.876005
838,PAGE ST,,BERKELEY,94710,-122.2998456,37.8763315
840,PAGE ST,,BERKELEY,94710,-122.2997226,37.8763485
830,PAGE ST,,BERKELEY,94710,-122.3001162,37.8762779
1470,7TH ST,,BERKELEY,94710,-122.2994948,37.8761007
1471,6TH ST,,BERKELEY,94710,-122.2998927,37.8760259
844,PAGE ST,,BERKELEY,94710,-122.2994659,37.8763991
842,PAGE ST,,BERKELEY,94710,-122.2996053,37.8763716
1487,6TH ST,,BERKELEY,94710,-122.2998066,37.875735
1465,6TH ST,,BERKELEY,94710,-122.299925,37.8761315
834,PAGE ST,,BERKELEY,94710,-122.2999813,37.8763054
881,JONES ST,,BERKELEY,94710,-122.2994692,37.8756107
,JONES ST,,BERKELEY,94710,-122.2993571,37.8755659
1490,7TH ST,,BERKELEY,94710,-122.2992782,37.8757228
1484,7TH ST,,BERKELEY,94710,-122.2994092,37.8758285
1481,6TH ST,,BERKELEY,94710,-122.2998342,37.8758284
1478,7TH ST,,BERKELEY,94710,-122.2994376,37.8759161
1479,6TH ST,,BERKELEY,94710,-122.2998646,37.8759275
801,JONES ST,,BERKELEY,94710,-122.3010354,37.8752912
812,PAGE ST,,BERKELEY,94710,-122.3010135,37.8760784
1467,5TH ST,,BERKELEY,94710,-122.3010354,37.8752912
1465,5TH ST,,BERKELEY,94710,-122.3010354,37.8752912
1463,5TH ST,,BERKELEY,94710,-122.3010354,37.8752912
1461,5TH ST,,BERKELEY,94710,-122.3010354,37.8752912
802,PAGE ST,,BERKELEY,94710,-122.3010135,37.8760784
804,PAGE ST,,BERKELEY,94710,-122.3010135,37.8760784
806,PAGE ST,,BERKELEY,94710,-122.3010135,37.8760784
808,PAGE ST,,BERKELEY,94710,-122.3010135,37.8760784
812,PAGE ST,,BERKELEY,94710,-122.3010135,37.8760784
1434,6TH ST,,BERKELEY,94710,-122.3006771,37.8762255
1458,6TH ST,,BERKELEY,94710,-122.3004817,37.8755685
1450,6TH ST,,BERKELEY,94710,-122.3005148,37.8756844
1442,6TH ST,,BERKELEY,94710,-122.3006014,37.8759897
1464,6TH ST,,BERKELEY,94710,-122.3004182,37.8753446
805,JONES ST,,BERKELEY,94710,-122.3008182,37.8753333
1449,5TH ST,,BERKELEY,94710,-122.3011321,37.8756888
1448,6TH ST,,BERKELEY,94710,-122.3005472,37.8757845
1438,6TH ST,,BERKELEY,94710,-122.3006368,37.8761028
1439,5TH ST,,BERKELEY,94710,-122.301233,37.8760345
1460,6TH ST,,BERKELEY,94710,-122.3004523,37.8754639
1451,5TH ST,,BERKELEY,94710,-122.3009811,37.8755702
1446,6TH ST,,BERKELEY,94710,-122.3005698,37.8758765
1447,5TH ST,,BERKELEY,94710,-122.3010629,37.8758525
1446,5TH ST,,BERKELEY,94710,-122.3016672,37.8755843
770,PAGE ST,,BERKELEY,94710,-122.3018838,37.8758479
1442,5TH ST,,BERKELEY,94710,-122.301665,37.8758619
1444,5TH ST,,BERKELEY,94710,-122.3017056,37.8757067
776,PAGE ST,,BERKELEY,94710,-122.3017113,37.8760093
1452,5TH ST,,BERKELEY,94710,-122.3016271,37.8754564
1456,5TH ST,,BERKELEY,94710,-122.3015895,37.8753365
1460,5TH ST,,BERKELEY,94710,-122.3015122,37.8752321
737,JONES ST,,BERKELEY,94710,-122.3014756,37.8751155
731,JONES ST,,BERKELEY,94710,-122.3017865,37.8750824
1465,4TH ST,,BERKELEY,94710,-122.3020552,37.8750855
1435,4TH ST,,BERKELEY,94710,-122.3021389,37.8756653
1450,4TH ST,1,BERKELEY,94710,-122.3029114,37.8753096
1450,4TH ST,2,BERKELEY,94710,-122.3029114,37.8753096
1450,4TH ST,3,BERKELEY,94710,-122.3029114,37.8753096
1450,4TH ST,4,BERKELEY,94710,-122.3029114,37.8753096
1450,4TH ST,5,BERKELEY,94710,-122.3029114,37.8753096
1450,4TH ST,6,BERKELEY,94710,-122.3029114,37.8753096
1450,4TH ST,13,BERKELEY,94710,-122.3029114,37.8753096
1450,4TH ST,14,BERKELEY,94710,-122.3029114,37.8753096
1450,4TH ST,15,BERKELEY,94710,-122.3029114,37.8753096
1450,4TH ST,7,BERKELEY,94710,-122.3029114,37.8753096
1450,4TH ST,8,BERKELEY,94710,-122.3029114,37.8753096
1450,4TH ST,9,BERKELEY,94710,-122.3029114,37.8753096
1450,4TH ST,10,BERKELEY,94710,-122.3029114,37.8753096
1450,4TH ST,11,BERKELEY,94710,-122.3029114,37.8753096
1450,4TH ST,12,BERKELEY,94710,-122.3029114,37.8753096
1440,4TH ST,A,BERKELEY,94710,-122.3031125,37.8755914
1440,4TH ST,B,BERKELEY,94710,-122.3031125,37.8755914
1440,4TH ST,C,BERKELEY,94710,-122.3031125,37.8755914
1440,4TH ST,D,BERKELEY,94710,-122.3031125,37.8755914
1444,4TH ST,,BERKELEY,94710,-122.3027614,37.8755221
1454,FOURTH ST,,BERKELEY,94710,-122.3028574,37.8751391
709,JONES ST,,BERKELEY,94710,-122.3027088,37.8749533
707,JONES ST,,BERKELEY,94710,-122.3029976,37.8748935
1456,4TH ST,,BERKELEY,94710,-122.3025028,37.8749924
1450,4TH ST,15,BERKELEY,94710,-122.3029114,37.8753096
1440,4TH ST,,BERKELEY,94710,-122.3031125,37.8755914
,2ND ST,,BERKELEY,94710,-122.3044925,37.875386
,2ND ST,,BERKELEY,94710,-122.3040618,37.8749329
648,PAGE ST,,BERKELEY,94710,-122.3039609,37.8754955
,3RD ST,,BERKELEY,94710,-122.3035045,37.8752271
601,JONES ST,,BERKELEY,94710,-122.3051495,37.8746675
1461,EASTSHORE HWY,,BERKELEY,94710,-122.3052938,37.875163
1501,EASTSHORE HWY,,BERKELEY,94710,-122.3049608,37.8740494
601,CEDAR ST,,BERKELEY,94710,-122.3048142,37.8735337
1507,2ND ST,,BERKELEY,94710,-122.30385,37.874267
695,CEDAR ST,,BERKELEY,94710,-122.3033441,37.8737098
1500,3RD ST,,BERKELEY,94710,-122.3034908,37.874017
675,CEDAR ST,,BERKELEY,94710,-122.3035368,37.8737016
,3RD ST,,BERKELEY,94710,-122.3031304,37.8740541
1500,2ND ST,,BERKELEY,94710,-122.3038826,37.8737559
1510,4TH ST,,BERKELEY,94710,-122.3023539,37.8742785
1520,4TH ST,,BERKELEY,94710,-122.3024726,37.8739457
1509,4TH ST,,BERKELEY,94710,-122.3017594,37.8744702
753,CEDAR ST,,BERKELEY,94710,-122.301441,37.8739597
1512,5TH ST,,BERKELEY,94710,-122.3013196,37.8744804
760,JONES ST,,BERKELEY,94710,-122.301732,37.8746605
765,CEDAR ST,,BERKELEY,94710,-122.3011854,37.8740131
1530,5TH ST,,BERKELEY,94710,-122.3010448,37.8740416
1517,4TH ST,,BERKELEY,94710,-122.3016685,37.8741801
1520,5TH ST,,BERKELEY,94710,-122.3012283,37.8742019
1500,4TH ST,,BERKELEY,94710,-122.3016991,37.874282
1500,5TH ST,,BERKELEY,94710,-122.3013579,37.8748657
1504,5TH ST,,BERKELEY,94710,-122.3012977,37.8746874
1502,5TH ST,,BERKELEY,94710,-122.3013281,37.8747765
1511,4TH ST,,BERKELEY,94710,-122.3017277,37.8743663
761,CEDAR ST,,BERKELEY,94710,-122.3013101,37.8739892
1519,4TH ST,,BERKELEY,94710,-122.3016394,37.8740985
1516,5TH ST,,BERKELEY,94710,-122.3012731,37.8743376
1508,5TH ST,,BERKELEY,94710,-122.3013133,37.8746014
741,CEDAR ST,,BERKELEY,94710,-122.3016499,37.8739184
1526,6TH ST,,BERKELEY,94710,-122.2999718,37.8741947
1522,6TH ST,A,BERKELEY,94710,-122.3000882,37.8743137
1522,6TH ST,B,BERKELEY,94710,-122.3000882,37.8743137
1520,6TH ST,C,BERKELEY,94710,-122.3000882,37.8743137
1517,5TH ST,,BERKELEY,94710,-122.3006477,37.8744834
1510,6TH ST,,BERKELEY,94710,-122.3002126,37.8747119
801,CEDAR ST,,BERKELEY,94710,-122.3005375,37.8741428
1513,5TH ST,,BERKELEY,94710,-122.3006906,37.8746143
1518,6TH ST,,BERKELEY,94710,-122.3001288,37.8744412
,6TH ST,,BERKELEY,94710,-122.3000882,37.8743137
812,JONES ST,,BERKELEY,94710,-122.3004552,37.8749547
811,CEDAR ST,,BERKELEY,94710,-122.3001881,37.8741513
1521,5TH ST,,BERKELEY,94710,-122.3005923,37.8743115
1504,6TH ST,,BERKELEY,94710,-122.3001531,37.8748472
814,JONES ST,,BERKELEY,94710,-122.3003316,37.8750087
1519,5TH ST,,BERKELEY,94710,-122.3006166,37.8743829
810,JONES ST,,BERKELEY,94710,-122.3006075,37.8749225
1500,6TH ST,,BERKELEY,94710,-122.3001781,37.8750389
800,JONES ST,,BERKELEY,94710,-122.3008656,37.8748691
806,JONES ST,,BERKELEY,94710,-122.300694,37.8749061
1514,6TH ST,,BERKELEY,94710,-122.3001723,37.8745779
1507,5TH ST,,BERKELEY,94710,-122.3007241,37.8747168
1528,7TH ST,,BERKELEY,94710,-122.299174,37.8747535
1524,7TH ST,,BERKELEY,94710,-122.2990078,37.8749141
880,JONES ST,,BERKELEY,94710,-122.2992109,37.8752058
1536,7TH ST,,BERKELEY,94710,-122.2990602,37.8746212
1501,6TH ST,,BERKELEY,94710,-122.2997455,37.8750956
1529,6TH ST,,BERKELEY,94710,-122.2994943,37.8743534
853,CEDAR ST,,BERKELEY,94710,-122.2992921,37.8743942
1513,6TH ST,,BERKELEY,94710,-122.2995227,37.8748472
1516,7TH ST,,BERKELEY,94710,-122.2992385,37.8749953
857,CEDAR ST,,BERKELEY,94710,-122.298975,37.8744584
1532,7TH ST,,BERKELEY,94710,-122.2989615,37.8747538
855,CEDAR ST,,BERKELEY,94710,-122.2991069,37.8744317
1540,7TH ST,,BERKELEY,94710,-122.2988414,37.8744869
1520,7TH ST,,BERKELEY,94710,-122.2992278,37.8749104
1505,6TH ST,,BERKELEY,94710,-122.2995569,37.874957
856,JONES ST,,BERKELEY,94710,-122.2996104,37.8751241
1519,6TH ST,,BERKELEY,94710,-122.299438,37.8745798
1517,6TH ST,,BERKELEY,94710,-122.2994851,37.8747288
860,JONES ST,,BERKELEY,94710,-122.2994769,37.8751526
906,BATAAN AVE,,BERKELEY,94710,-122.298263,37.8748298
912,BATAAN AVE,,BERKELEY,94710,-122.2981127,37.8748609
907,CEDAR ST,,BERKELEY,94710,-122.2981889,37.8745985
902,BATAAN AVE,,BERKELEY,94710,-122.2984133,37.874798
911,CEDAR ST,,BERKELEY,94710,-122.298038,37.8746307
901,BATAAN AVE,,BERKELEY,94710,-122.2986605,37.8750744
919,BATAAN AVE,,BERKELEY,94710,-122.2979138,37.8752461
902,JONES ST,,BERKELEY,94710,-122.298649,37.8753427
901,CEDAR ST,,BERKELEY,94710,-122.2984889,37.8745373
916,BATAAN AVE,,BERKELEY,94710,-122.2979604,37.8748918
915,CEDAR ST,,BERKELEY,94710,-122.2978874,37.8746594
900,BATAAN AVE,,BERKELEY,94710,-122.2985616,37.8747662
915,BATAAN AVE,,BERKELEY,94710,-122.2980648,37.8752156
906,JONES ST,,BERKELEY,94710,-122.2985145,37.8753685
912,JONES ST,,BERKELEY,94710,-122.2982504,37.8754226
921,CEDAR ST,,BERKELEY,94710,-122.2977355,37.8746913
920,BATAAN AVE,,BERKELEY,94710,-122.2978085,37.8749215
903,BATAAN AVE,,BERKELEY,94710,-122.2985145,37.8751257
907,BATAAN AVE,,BERKELEY,94710,-122.298365,37.8751565
903,CEDAR ST,,BERKELEY,94710,-122.2983403,37.874567
900,JONES ST,,BERKELEY,94710,-122.2987684,37.8753207
910,JONES ST,,BERKELEY,94710,-122.298383,37.8753952
911,BATAAN AVE,,BERKELEY,94710,-122.2982165,37.8751869
916,JONES ST,,BERKELEY,94710,-122.2981147,37.8754501
920,JONES ST,,BERKELEY,94710,-122.2979781,37.8754772
956,JONES ST,,BERKELEY,94710,-122.2976321,37.875523
960,JONES ST,,BERKELEY,94710,-122.2974883,37.8755527
970,JONES ST,,BERKELEY,94710,-122.2973409,37.875581
978,JONES ST,,BERKELEY,94710,-122.2971918,37.8756098
1541,8TH ST,,BERKELEY,94710,-122.2972977,37.87532
1570,9TH ST,,BERKELEY,94710,-122.2968708,37.8750745
1561,8TH ST,,BERKELEY,94710,-122.297339,37.8750835
1550,9TH ST,,BERKELEY,94710,-122.2970104,37.8752297
1540,9TH ST,,BERKELEY,94710,-122.2969618,37.8753592
1560,9TH ST,,BERKELEY,94710,-122.2969002,37.8751716
1551,8TH ST,,BERKELEY,94710,-122.2973657,37.8751793
999,CEDAR ST,,BERKELEY,94710,-122.2970274,37.8748496
1571,8TH ST,,BERKELEY,94710,-122.2973048,37.8749883
1531,8TH ST,,BERKELEY,94710,-122.29743,37.8753688
1530,9TH ST,,BERKELEY,94710,-122.296992,37.8754569
998,JONES ST,,BERKELEY,94710,-122.2969003,37.8756691
986,JONES ST,,BERKELEY,94710,-122.2970451,37.8756415
1016,JONES ST,,BERKELEY,94710,-122.295892,37.8758431
1020,JONES ST,,BERKELEY,94710,-122.2957451,37.8758724
1502,10TH ST,,BERKELEY,94710,-122.2957451,37.8758724
1016,JONES ST,,BERKELEY,94710,-122.295892,37.8758431
1016,JONES ST,,BERKELEY,94710,-122.295892,37.8758431
1025,CEDAR ST,,BERKELEY,94710,-122.2955009,37.8751661
1571,9TH ST,,BERKELEY,94710,-122.2961712,37.8752142
1531,9TH ST,,BERKELEY,94710,-122.2962808,37.8756027
1561,9TH ST,,BERKELEY,94710,-122.2961888,37.8753101
1001,CEDAR ST,,BERKELEY,94710,-122.2962563,37.8750056
,10TH ST,,BERKELEY,94710,-122.2957451,37.8758724
1005,CEDAR ST,,BERKELEY,94710,-122.2961243,37.8750347
1017,CEDAR ST,,BERKELEY,94710,-122.2957449,37.875116
1009,CEDAR ST,,BERKELEY,94710,-122.2959938,37.8750642
1520,10TH ST,,BERKELEY,94710,-122.2957509,37.8752955
1013,CEDAR ST,,BERKELEY,94710,-122.2958628,37.8750926
1518,10TH ST,,BERKELEY,94710,-122.2957464,37.87539
1551,9TH ST,,BERKELEY,94710,-122.2962191,37.8754093
1541,9TH ST,,BERKELEY,94710,-122.2962507,37.8755049
1021,CEDAR ST,,BERKELEY,94710,-122.2956239,37.8751416
1012,JONES ST,,BERKELEY,94710,-122.2960426,37.8758314
1516,10TH ST,,BERKELEY,94710,-122.2957226,37.8754841
1000,JONES ST,,BERKELEY,94710,-122.2964884,37.875755
1504,10TH ST,,BERKELEY,94710,-122.295871,37.8755301
1004,JONES ST,,BERKELEY,94710,-122.2963434,37.8757844
1008,JONES ST,,BERKELEY,94710,-122.2961944,37.8758157
1580,SAN PABLO AVE,,BERKELEY,94702,-122.2945048,37.8753687
1035,CEDAR ST,,BERKELEY,94710,-122.2949583,37.875276
1031,CEDAR ST,,BERKELEY,94710,-122.2950648,37.8752538
1500,SAN PABLO AVE,,BERKELEY,94710,-122.2949658,37.875816
1029,CEDAR ST,,BERKELEY,94710,-122.2951826,37.875229
1039,CEDAR ST,,BERKELEY,94710,-122.2947212,37.8753252
1037,CEDAR ST,,BERKELEY,94710,-122.2948646,37.8752939
1245,ROSE ST,,BERKELEY,94702,-122.2896307,37.8769782
1236,HOPKINS ST,,BERKELEY,94702,-122.2902975,37.8769076
1238,HOPKINS ST,,BERKELEY,94702,-122.2902007,37.8769414
1260,HOPKINS ST,,BERKELEY,94702,-122.2890968,37.8773963
1249,ROSE ST,,BERKELEY,94702,-122.2895285,37.876999
1301,ROSE ST,,BERKELEY,94702,-122.2891248,37.8770326
1299,ROSE ST,,BERKELEY,94702,-122.2892638,37.8770437
1290,HOPKINS ST,,BERKELEY,94702,-122.2885485,37.8775083
1232,HOPKINS ST,,BERKELEY,94702,-122.2904282,37.8769101
1237,ROSE ST,,BERKELEY,94702,-122.2898806,37.8769136
,ROSE ST,,BERKELEY,94702,-122.2883243,37.8778102
,ROSE ST,,BERKELEY,94702,-122.2882465,37.8775124
1256,HOPKINS ST,,BERKELEY,94702,-122.2894861,37.877349
1242,HOPKINS ST,,BERKELEY,94702,-122.2900569,37.8769058
1241,ROSE ST,,BERKELEY,94702,-122.2897378,37.8769515
1246,HOPKINS ST,,BERKELEY,94702,-122.2899459,37.8771499
1252,HOPKINS ST,,BERKELEY,94702,-122.289633,37.8772851
1291,ROSE ST,,BERKELEY,94702,-122.2893988,37.8770277
1220,HOPKINS ST,,BERKELEY,94702,-122.2906812,37.8768421
1228,HOPKINS ST,,BERKELEY,94702,-122.2905453,37.8768829
1248,HOPKINS ST,,BERKELEY,94702,-122.2897877,37.8772182
1230,CEDAR ST,,BERKELEY,94702,-122.2891313,37.8756096
1240,CEDAR ST,,BERKELEY,94702,-122.2890466,37.8756229
1655,BELVEDERE AVE,,BERKELEY,94702,-122.289102,37.8742338
1625,BELVEDERE AVE,,BERKELEY,94702,-122.289201,37.8747395
1515,BELVEDERE AVE,,BERKELEY,94702,-122.2896265,37.8761706
1245,VIRGINIA ST,,BERKELEY,94702,-122.2889466,37.8742613
1611,BELVEDERE AVE,,BERKELEY,94702,-122.2893624,37.8753544
1613,BELVEDERE AVE,,BERKELEY,94702,-122.2893138,37.8751958
1514,CHESTNUT ST,,BERKELEY,94702,-122.2891873,37.8762563
1626,CHESTNUT ST,,BERKELEY,94702,-122.2889067,37.8747783
1246,ROSE ST,,BERKELEY,94702,-122.2894572,37.876462
1239,CEDAR ST,,BERKELEY,94702,-122.2896779,37.8759755
1245,CEDAR ST,,BERKELEY,94702,-122.2894007,37.8760141
1253,CEDAR ST,,BERKELEY,94702,-122.289062,37.8760855
1226,CEDAR ST,,BERKELEY,94702,-122.289221,37.8756052
1604,CHESTNUT ST,,BERKELEY,94702,-122.2890086,37.8754095
1631,BELVEDERE AVE,,BERKELEY,94702,-122.2891767,37.874641
1652,CHESTNUT ST,,BERKELEY,94702,-122.2887774,37.8742879
1637,BELVEDERE AVE,,BERKELEY,94702,-122.2891166,37.8744521
1620,CHESTNUT ST,,BERKELEY,94702,-122.288926,37.8750204
1618,CHESTNUT ST,,BERKELEY,94702,-122.2889423,37.8750899
1636,CHESTNUT ST,,BERKELEY,94702,-122.2888567,37.8745043
1241,CEDAR ST,,BERKELEY,94702,-122.2895531,37.8759936
1509,BELVEDERE AVE,,BERKELEY,94702,-122.2897076,37.876427
1601,BELVEDERE AVE,,BERKELEY,94702,-122.2894675,37.8756835
1630,CHESTNUT ST,,BERKELEY,94702,-122.2888868,37.8746464
1242,ROSE ST,,BERKELEY,94702,-122.2897586,37.8765855
1513,BELVEDERE AVE,,BERKELEY,94702,-122.2896613,37.8762865
1250,ROSE ST,,BERKELEY,94702,-122.2893529,37.8765546
1621,BELVEDERE AVE,,BERKELEY,94702,-122.2892469,37.8748803
1500,CHESTNUT ST,,BERKELEY,94702,-122.2892211,37.8765724
1600,CHESTNUT ST,,BERKELEY,94702,-122.2889263,37.8756406
1506,CHESTNUT ST,,BERKELEY,94702,-122.2891974,37.8763581
1622,CHESTNUT ST,,BERKELEY,94702,-122.2889376,37.8749124
1610,CHESTNUT ST,,BERKELEY,94702,-122.2889564,37.8751618
1607,BELVEDERE AVE,,BERKELEY,94702,-122.2893936,37.8754545
1608,CHESTNUT ST,,BERKELEY,94702,-122.2888857,37.8752617
1606,CHESTNUT ST,,BERKELEY,94702,-122.2889883,37.8753106
1633,BELVEDERE AVE,,BERKELEY,94702,-122.2891508,37.8745559
1617,BELVEDERE AVE,,BERKELEY,94702,-122.28927,37.8750601
1605,BELVEDERE AVE,,BERKELEY,94702,-122.2894311,37.8755728
1247,CEDAR ST,,BERKELEY,94702,-122.2892356,37.8760612
1507,CURTIS ST,,BERKELEY,94702,-122.2905135,37.8761957
1509,CURTIS ST,,BERKELEY,94702,-122.2905135,37.8761957
1219,VIRGINIA ST,,BERKELEY,94702,-122.2894672,37.874149
1618,BELVEDERE AVE,,BERKELEY,94702,-122.2898605,37.8749606
1624,BELVEDERE AVE,,BERKELEY,94702,-122.2897121,37.8747778
1620,BELVEDERE AVE,,BERKELEY,94702,-122.2897593,37.8749281
1610,BELVEDERE AVE,,BERKELEY,94702,-122.2899685,37.8752428
1214,CEDAR ST,,BERKELEY,94702,-122.2898574,37.87558
1629,CURTIS ST,,BERKELEY,94702,-122.2900622,37.8747587
1641,CURTIS ST,,BERKELEY,94702,-122.2899822,37.8742185
1601,CURTIS ST,,BERKELEY,94702,-122.2903797,37.8755429
1206,CEDAR ST,,BERKELEY,94702,-122.2902174,37.8755573
1605,CURTIS ST,,BERKELEY,94702,-122.2903393,37.8754162
1201,VIRGINIA ST,,BERKELEY,94702,-122.289936,37.8740736
1510,BELVEDERE AVE,,BERKELEY,94702,-122.2901618,37.8764654
1237,CEDAR ST,,BERKELEY,94702,-122.2900993,37.8759063
1631,CURTIS ST,,BERKELEY,94702,-122.290019,37.8746231
1628,BELVEDERE AVE,,BERKELEY,94702,-122.2896796,37.8746763
1633,CURTIS ST,,BERKELEY,94702,-122.289985,37.8745161
1609,CURTIS ST,,BERKELEY,94702,-122.2902571,37.875335
1208,CEDAR ST,,BERKELEY,94702,-122.2900949,37.87552
1210,CEDAR ST,,BERKELEY,94702,-122.2899852,37.8755599
1229,CEDAR ST,,BERKELEY,94702,-122.2902521,37.8758985
1611,CURTIS ST,,BERKELEY,94702,-122.2902505,37.8752575
1530,BELVEDERE AVE,,BERKELEY,94702,-122.2899697,37.8759234
1226,ROSE ST,,BERKELEY,94702,-122.2903143,37.8764047
1207,VIRGINIA ST,,BERKELEY,94702,-122.2897667,37.8741012
1211,VIRGINIA ST,,BERKELEY,94702,-122.2896406,37.8741323
1630,BELVEDERE AVE,,BERKELEY,94702,-122.2896546,37.8745987
1518,BELVEDERE AVE,,BERKELEY,94702,-122.2900776,37.876045
1604,BELVEDERE AVE,,BERKELEY,94702,-122.2898112,37.8754331
1638,BELVEDERE AVE,,BERKELEY,94702,-122.2895957,37.8744111
1612,BELVEDERE AVE,,BERKELEY,94702,-122.2898391,37.87518
1640,BELVEDERE AVE,,BERKELEY,94702,-122.2895201,37.874311
1637,CURTIS ST,,BERKELEY,94702,-122.2899311,37.8743415
1625,CURTIS ST,,BERKELEY,94702,-122.2901039,37.8748923
1622,BELVEDERE AVE,,BERKELEY,94702,-122.2896569,37.8748946
1635,CURTIS ST,,BERKELEY,94702,-122.2899598,37.8744355
1501,CURTIS ST,,BERKELEY,94702,-122.2906641,37.8763932
1512,BELVEDERE AVE,,BERKELEY,94702,-122.290171,37.8762318
1507,CURTIS ST,,BERKELEY,94702,-122.2905135,37.8761957
1616,BELVEDERE AVE,,BERKELEY,94702,-122.2898063,37.8750785
1621,CURTIS ST,,BERKELEY,94702,-122.2901471,37.875029
1608,BELVEDERE AVE,,BERKELEY,94702,-122.2899671,37.8752968
1636,BELVEDERE AVE,,BERKELEY,94702,-122.2896311,37.8745236
1615,CURTIS ST,,BERKELEY,94702,-122.2901849,37.8751462
1222,ROSE ST,,BERKELEY,94702,-122.2904827,37.8763928
1595,CURTIS ST,,BERKELEY,94702,-122.2905135,37.8758911
1225,CEDAR ST,,BERKELEY,94702,-122.2903865,37.8759082
1511,CURTIS ST,,BERKELEY,94702,-122.2904815,37.8760873
1516,BELVEDERE AVE,,BERKELEY,94702,-122.2901371,37.8761186
1591,CORNELL AVE,,BERKELEY,94702,-122.2913704,37.8757872
1591,CORNELL AVE,2,BERKELEY,94702,-122.2913704,37.8757872
1642,CURTIS ST,,BERKELEY,94702,-122.2902913,37.8740946
1644,CURTIS ST,,BERKELEY,94702,-122.2902913,37.8740946
1646,CURTIS ST,,BERKELEY,94702,-122.2902913,37.8740946
1648,CURTIS ST,,BERKELEY,94702,-122.2902913,37.8740946
1173,VIRGINIA ST,,BERKELEY,94702,-122.2905072,37.8740756
1171,VIRGINIA ST,,BERKELEY,94702,-122.2905072,37.8740756
1645,CORNELL AVE,,BERKELEY,94702,-122.2908105,37.8740267
1647,CORNELL AVE,,BERKELEY,94702,-122.2908105,37.8740267
1641,CORNELL AVE,,BERKELEY,94702,-122.2907875,37.8742396
1209,CEDAR ST,,BERKELEY,94702,-122.2910944,37.8758208
1635,CORNELL AVE,,BERKELEY,94702,-122.2908517,37.8744415
1211,CEDAR ST,,BERKELEY,94702,-122.2909667,37.8758369
1514,CURTIS ST,,BERKELEY,94702,-122.2909895,37.876
1208,ROSE ST,,BERKELEY,94702,-122.291232,37.8763833
